artist,track,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,unique
LMFAO,Party Rock Anthem,"['dance pop', 'edm', 'pop', 'pop rap']",0.751,0.736,5,-4.168,0,0.156,0.0206,0.0,0.265,0.352,130.014,audio_features,5y1jZxXIpECpclpbA76zVm,spotify:track:5y1jZxXIpECpclpbA76zVm,https://api.spotify.com/v1/tracks/5y1jZxXIpECpclpbA76zVm,https://api.spotify.com/v1/audio-analysis/5y1jZxXIpECpclpbA76zVm,262147,4,LMFAO Featuring Lauren Bennett & GoonRock|Party Rock Anthem
Pitbull,Give Me Everything,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",0.673,0.934,3,-3.206,1,0.156,0.161,0.0,0.279,0.485,129.027,audio_features,3QFbOgWOqXEtOD02FMcX7K,spotify:track:3QFbOgWOqXEtOD02FMcX7K,https://api.spotify.com/v1/tracks/3QFbOgWOqXEtOD02FMcX7K,https://api.spotify.com/v1/audio-analysis/3QFbOgWOqXEtOD02FMcX7K,252307,4,"Pitbull Featuring Ne-Yo, Afrojack & Nayer|Give Me Everything"
Adele,Rolling in the Deep,"['british soul', 'pop', 'uk pop']",0.729,0.756,8,-5.119,1,0.0294,0.131,0.0,0.0527,0.522,104.945,audio_features,1CkvWZme3pRgbzaxZnTl5X,spotify:track:1CkvWZme3pRgbzaxZnTl5X,https://api.spotify.com/v1/tracks/1CkvWZme3pRgbzaxZnTl5X,https://api.spotify.com/v1/audio-analysis/1CkvWZme3pRgbzaxZnTl5X,228293,4,Adele|Rolling In The Deep
Katy Perry,E.T.,"['dance pop', 'pop', 'post-teen pop']",0.603,0.872,5,-5.404,0,0.0792,0.0213,0.0,0.366,0.691,150.104,audio_features,4z8ssgZfs5TzKiO8HaGWXO,spotify:track:4z8ssgZfs5TzKiO8HaGWXO,https://api.spotify.com/v1/tracks/4z8ssgZfs5TzKiO8HaGWXO,https://api.spotify.com/v1/audio-analysis/4z8ssgZfs5TzKiO8HaGWXO,206373,4,Katy Perry Featuring Kanye West|E.T.
Bruno Mars,The Lazy Song,"['dance pop', 'pop', 'post-teen pop']",0.738,0.804,11,-3.851,1,0.0621,0.332,0.0,0.279,0.949,174.943,audio_features,1ExfPZEiahqhLyajhybFeS,spotify:track:1ExfPZEiahqhLyajhybFeS,https://api.spotify.com/v1/tracks/1ExfPZEiahqhLyajhybFeS,https://api.spotify.com/v1/audio-analysis/1ExfPZEiahqhLyajhybFeS,190213,4,Bruno Mars|The Lazy Song
Jennifer Lopez,On The Floor,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",0.726,0.779,3,-5.198,0,0.0603,0.107,0.000252,0.098,0.556,129.973,audio_features,3STTVKfJGTdhbg5aLppEzX,spotify:track:3STTVKfJGTdhbg5aLppEzX,https://api.spotify.com/v1/tracks/3STTVKfJGTdhbg5aLppEzX,https://api.spotify.com/v1/audio-analysis/3STTVKfJGTdhbg5aLppEzX,284867,4,Jennifer Lopez Featuring Pitbull|On The Floor
Katy Perry,California Gurls,"['dance pop', 'pop', 'post-teen pop']",0.791,0.754,0,-3.729,1,0.0569,0.00446,0.0,0.163,0.425,125.014,audio_features,6tS3XVuOyu10897O3ae7bi,spotify:track:6tS3XVuOyu10897O3ae7bi,https://api.spotify.com/v1/tracks/6tS3XVuOyu10897O3ae7bi,https://api.spotify.com/v1/audio-analysis/6tS3XVuOyu10897O3ae7bi,234653,4,Katy Perry Featuring Snoop Dogg|California Gurls
Enrique Iglesias,I Like It,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']",0.659,0.935,10,-2.739,0,0.107,0.0253,0.0,0.0653,0.73,129.048,audio_features,4nVyHATevhl5RC6Qmoko5H,spotify:track:4nVyHATevhl5RC6Qmoko5H,https://api.spotify.com/v1/tracks/4nVyHATevhl5RC6Qmoko5H,https://api.spotify.com/v1/audio-analysis/4nVyHATevhl5RC6Qmoko5H,231787,4,Enrique Iglesias Featuring Pitbull|I Like It
B.o.B,Airplanes (feat. Hayley Williams),"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop']",0.66,0.846,6,-5.252,0,0.124,0.113,0.0,0.0459,0.417,93.026,audio_features,12rVL9zxkLUrInr6sg8gwX,spotify:track:12rVL9zxkLUrInr6sg8gwX,https://api.spotify.com/v1/tracks/12rVL9zxkLUrInr6sg8gwX,https://api.spotify.com/v1/audio-analysis/12rVL9zxkLUrInr6sg8gwX,179800,4,B.o.B Featuring Hayley Williams|Airplanes
Travie McCoy,Billionaire (feat. Bruno Mars),['pop rap'],0.444,0.724,6,-5.039,0,0.293,0.381,0.0,0.198,0.66,173.097,audio_features,08AbzjAgSmDN6gEwbcnqgU,spotify:track:08AbzjAgSmDN6gEwbcnqgU,https://api.spotify.com/v1/tracks/08AbzjAgSmDN6gEwbcnqgU,https://api.spotify.com/v1/audio-analysis/08AbzjAgSmDN6gEwbcnqgU,212333,4,Travie McCoy Featuring Bruno Mars|Billionaire
Usher,OMG (feat. will.i.am),"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",0.781,0.745,4,-5.81,0,0.0332,0.198,1.14e-05,0.36,0.326,129.998,audio_features,1bM50INir8voAkVoKuvEUI,spotify:track:1bM50INir8voAkVoKuvEUI,https://api.spotify.com/v1/tracks/1bM50INir8voAkVoKuvEUI,https://api.spotify.com/v1/audio-analysis/1bM50INir8voAkVoKuvEUI,269493,4,Usher Featuring will.i.am|OMG
Taio Cruz,Break Your Heart,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop']",0.67,0.888,8,-4.739,1,0.0296,0.00281,0.0,0.187,0.59,122.059,audio_features,4Oqg0RD3ywUXEtt7seShF0,spotify:track:4Oqg0RD3ywUXEtt7seShF0,https://api.spotify.com/v1/tracks/4Oqg0RD3ywUXEtt7seShF0,https://api.spotify.com/v1/audio-analysis/4Oqg0RD3ywUXEtt7seShF0,185187,4,Taio Cruz Featuring Ludacris|Break Your Heart
B.o.B,Nothin' on You (feat. Bruno Mars),"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop']",0.688,0.853,10,-5.814,1,0.0493,0.386,0.0,0.0862,0.743,103.993,audio_features,5AkZntfhC6IBpNtWyWTWhk,spotify:track:5AkZntfhC6IBpNtWyWTWhk,https://api.spotify.com/v1/tracks/5AkZntfhC6IBpNtWyWTWhk,https://api.spotify.com/v1/audio-analysis/5AkZntfhC6IBpNtWyWTWhk,268320,4,B.o.B Featuring Bruno Mars|Nothin' On You
Taylor Swift,You Belong With Me,"['dance pop', 'pop', 'post-teen pop']",0.687,0.783,6,-4.44,1,0.0386,0.162,1.35e-05,0.114,0.443,129.964,audio_features,3GCL1PydwsLodcpv0Ll1ch,spotify:track:3GCL1PydwsLodcpv0Ll1ch,https://api.spotify.com/v1/tracks/3GCL1PydwsLodcpv0Ll1ch,https://api.spotify.com/v1/audio-analysis/3GCL1PydwsLodcpv0Ll1ch,231133,4,Taylor Swift|You Belong With Me
Kings Of Leon,Use Somebody,"['garage rock', 'indie rock', 'modern rock', 'rock']",0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,audio_features,5VGlqQANWDKJFl0MBG3sg2,spotify:track:5VGlqQANWDKJFl0MBG3sg2,https://api.spotify.com/v1/tracks/5VGlqQANWDKJFl0MBG3sg2,https://api.spotify.com/v1/audio-analysis/5VGlqQANWDKJFl0MBG3sg2,230760,4,Kings Of Leon|Use Somebody
Drake,Best I Ever Had,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0.395,0.922,1,-2.176,1,0.375,0.19,0.0,0.134,0.558,162.361,audio_features,3QLjDkgLh9AOEHlhQtDuhs,spotify:track:3QLjDkgLh9AOEHlhQtDuhs,https://api.spotify.com/v1/tracks/3QLjDkgLh9AOEHlhQtDuhs,https://api.spotify.com/v1/audio-analysis/3QLjDkgLh9AOEHlhQtDuhs,257690,4,Drake|Best I Ever Had
Keri Hilson,Knock You Down,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",0.593,0.883,8,-4.781,1,0.186,0.0124,0.0,0.177,0.671,155.171,audio_features,58FUwmyGUqkt53YPUcm7cJ,spotify:track:58FUwmyGUqkt53YPUcm7cJ,https://api.spotify.com/v1/tracks/58FUwmyGUqkt53YPUcm7cJ,https://api.spotify.com/v1/audio-analysis/58FUwmyGUqkt53YPUcm7cJ,326187,4,Keri Hilson Featuring Kanye West & Ne-Yo|Knock You Down
The Black Eyed Peas,Boom Boom Pow,"['dance pop', 'pop', 'pop rap']",0.867,0.857,9,-5.892,1,0.0663,0.13,0.00171,0.13,0.402,130.048,audio_features,5MeZ3VxmtSv1O8PcekvLTn,spotify:track:5MeZ3VxmtSv1O8PcekvLTn,https://api.spotify.com/v1/tracks/5MeZ3VxmtSv1O8PcekvLTn,https://api.spotify.com/v1/audio-analysis/5MeZ3VxmtSv1O8PcekvLTn,251427,4,The Black Eyed Peas|Boom Boom Pow
Lady Gaga,LoveGame,"['dance pop', 'pop']",0.894,0.678,6,-5.611,0,0.0523,0.00569,2.43e-06,0.317,0.844,105.024,audio_features,1WgBCuQ4vwI9RFVOUiWGrp,spotify:track:1WgBCuQ4vwI9RFVOUiWGrp,https://api.spotify.com/v1/tracks/1WgBCuQ4vwI9RFVOUiWGrp,https://api.spotify.com/v1/audio-analysis/1WgBCuQ4vwI9RFVOUiWGrp,216333,4,Lady Gaga|LoveGame
Pitbull,I Know You Want Me (Calle Ocho),"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",0.82,0.731,9,-6.02,1,0.159,0.0133,1.94e-05,0.131,0.793,127.076,audio_features,5RzFJd6W40SDTyZkX6xx45,spotify:track:5RzFJd6W40SDTyZkX6xx45,https://api.spotify.com/v1/tracks/5RzFJd6W40SDTyZkX6xx45,https://api.spotify.com/v1/audio-analysis/5RzFJd6W40SDTyZkX6xx45,237120,4,Pitbull|I Know You Want Me (Calle Ocho)
Lady Gaga,Poker Face,"['dance pop', 'pop']",0.851,0.806,4,-4.62,1,0.0787,0.118,1.64e-06,0.121,0.787,118.999,audio_features,6oKWxPooT31nfJuYoj8273,spotify:track:6oKWxPooT31nfJuYoj8273,https://api.spotify.com/v1/tracks/6oKWxPooT31nfJuYoj8273,https://api.spotify.com/v1/audio-analysis/6oKWxPooT31nfJuYoj8273,237200,4,Lady Gaga|Poker Face
Katy Perry,"I Kissed A Girl - Live At MTV Unplugged, New York, NY/2009","['dance pop', 'pop', 'post-teen pop']",0.488,0.62,9,-7.478,0,0.114,0.0816,0.0,0.659,0.168,128.733,audio_features,7IdznjcKCOWhydUH02Istz,spotify:track:7IdznjcKCOWhydUH02Istz,https://api.spotify.com/v1/tracks/7IdznjcKCOWhydUH02Istz,https://api.spotify.com/v1/audio-analysis/7IdznjcKCOWhydUH02Istz,250587,4,Katy Perry|I Kissed A Girl
Coldplay,Viva La Vida - Live In Buenos Aires,"['permanent wave', 'pop']",0.428,0.948,5,-4.655,0,0.0934,0.00537,1.29e-06,0.371,0.219,138.015,audio_features,4Y9lVjRD82aJOQ2v13UIoF,spotify:track:4Y9lVjRD82aJOQ2v13UIoF,https://api.spotify.com/v1/tracks/4Y9lVjRD82aJOQ2v13UIoF,https://api.spotify.com/v1/audio-analysis/4Y9lVjRD82aJOQ2v13UIoF,251067,4,Coldplay|Viva La Vida
Leona Lewis,Bleeding Love,"['australian pop', 'british soul', 'dance pop', 'europop', 'neo mellow', 'neo soul', 'pop', 'post-teen pop', 'r&b', 'talent show', 'uk pop', 'urban contemporary']",0.636,0.646,5,-5.866,1,0.036,0.195,0.0,0.164,0.211,104.049,audio_features,2c9GIwZu0gWt2Z6kCzev6U,spotify:track:2c9GIwZu0gWt2Z6kCzev6U,https://api.spotify.com/v1/tracks/2c9GIwZu0gWt2Z6kCzev6U,https://api.spotify.com/v1/audio-analysis/2c9GIwZu0gWt2Z6kCzev6U,262453,4,Leona Lewis|Bleeding Love
Natasha Bedingfield,Pocketful of Sunshine - Johnny Vicious Club Remix,"['dance pop', 'europop', 'folk-pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'r&b']",0.759,0.728,9,-7.29,0,0.0531,0.00197,0.117,0.0671,0.349,127.991,audio_features,6BQZmWcL4bUaLwAqqBEwvB,spotify:track:6BQZmWcL4bUaLwAqqBEwvB,https://api.spotify.com/v1/tracks/6BQZmWcL4bUaLwAqqBEwvB,https://api.spotify.com/v1/audio-analysis/6BQZmWcL4bUaLwAqqBEwvB,611907,4,Natasha Bedingfield|Pocketful Of Sunshine
Sean Kingston,Beautiful Girls,"['dance pop', 'miami hip hop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",0.745,0.666,9,-5.899,1,0.0566,0.159,0.0,0.302,0.708,129.995,audio_features,67D9O4Oau629qirRXtTWCS,spotify:track:67D9O4Oau629qirRXtTWCS,https://api.spotify.com/v1/tracks/67D9O4Oau629qirRXtTWCS,https://api.spotify.com/v1/audio-analysis/67D9O4Oau629qirRXtTWCS,241933,4,Sean Kingston|Beautiful Girls
Fergie,Big Girls Don't Cry (Personal),"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",0.707,0.643,7,-4.31,1,0.0337,0.21,0.0,0.0938,0.28,113.083,audio_features,2y6xmWzEtxvqckJscjnquS,spotify:track:2y6xmWzEtxvqckJscjnquS,https://api.spotify.com/v1/tracks/2y6xmWzEtxvqckJscjnquS,https://api.spotify.com/v1/audio-analysis/2y6xmWzEtxvqckJscjnquS,268120,4,Fergie|Big Girls Don't Cry
Plain White T's,Hey There Delilah,"['neo mellow', 'pop punk', 'pop rock', 'post-teen pop']",0.502,0.43,2,-7.694,1,0.0288,0.838,1.98e-06,0.103,0.348,103.804,audio_features,3DWOTqMQGp5q75fnVsWwaN,spotify:track:3DWOTqMQGp5q75fnVsWwaN,https://api.spotify.com/v1/tracks/3DWOTqMQGp5q75fnVsWwaN,https://api.spotify.com/v1/audio-analysis/3DWOTqMQGp5q75fnVsWwaN,233280,4,Plain White T's|Hey There Delilah
T-Pain,Buy U A Drank (Shawty Snappin') - Instrumental,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",0.749,0.285,1,-11.754,1,0.113,0.000255,0.868,0.137,0.669,159.962,audio_features,0blFluQGsFMfiRdGbyyuTS,spotify:track:0blFluQGsFMfiRdGbyyuTS,https://api.spotify.com/v1/tracks/0blFluQGsFMfiRdGbyyuTS,https://api.spotify.com/v1/audio-analysis/0blFluQGsFMfiRdGbyyuTS,243493,4,T-Pain Featuring Yung Joc|Buy U A Drank (Shawty Snappin')
Daughtry,Home - Track Commentary,"['alternative metal', 'neo mellow', 'nu metal', 'pop rock', 'post-grunge']",0.684,0.0372,8,-31.401,0,0.802,0.945,0.0,0.146,0.393,77.685,audio_features,6p38OpOQLIgzhi1nwsdLD0,spotify:track:6p38OpOQLIgzhi1nwsdLD0,https://api.spotify.com/v1/tracks/6p38OpOQLIgzhi1nwsdLD0,https://api.spotify.com/v1/audio-analysis/6p38OpOQLIgzhi1nwsdLD0,48482,3,Daughtry|Home
Avril Lavigne,Girlfriend,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",0.56,0.959,7,-2.433,1,0.102,0.000738,0.000206,0.209,0.67,163.983,audio_features,45hOioMDJktr86iKDHC8gr,spotify:track:45hOioMDJktr86iKDHC8gr,https://api.spotify.com/v1/tracks/45hOioMDJktr86iKDHC8gr,https://api.spotify.com/v1/audio-analysis/45hOioMDJktr86iKDHC8gr,216600,4,Avril Lavigne|Girlfriend
Timbaland,Give It To Me,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",0.973,0.723,8,-4.017,1,0.0569,0.17,0.000282,0.0863,0.751,110.625,audio_features,0wbDgMuAoy7O7pL3a69uZx,spotify:track:0wbDgMuAoy7O7pL3a69uZx,https://api.spotify.com/v1/tracks/0wbDgMuAoy7O7pL3a69uZx,https://api.spotify.com/v1/audio-analysis/0wbDgMuAoy7O7pL3a69uZx,234027,4,Timbaland Featuring Nelly Furtado & Justin Timberlake|Give It To Me
Gnarls Barkley,Crazy,"['atl hip hop', 'neo soul']",0.835,0.741,8,-1.609,1,0.0339,0.0172,0.0577,0.0826,0.612,111.963,audio_features,2N5zMZX7YeL1tico8oQxa9,spotify:track:2N5zMZX7YeL1tico8oQxa9,https://api.spotify.com/v1/tracks/2N5zMZX7YeL1tico8oQxa9,https://api.spotify.com/v1/audio-analysis/2N5zMZX7YeL1tico8oQxa9,182066,4,Gnarls Barkley|Crazy
Nelly Furtado,Promiscuous,"['canadian pop', 'dance pop', 'pop', 'pop rock', 'post-teen pop']",0.807,0.97,10,-6.056,0,0.0477,0.0536,6.6e-05,0.149,0.876,114.297,audio_features,0bRh7pc1nfIv2edfcIUlKh,spotify:track:0bRh7pc1nfIv2edfcIUlKh,https://api.spotify.com/v1/tracks/0bRh7pc1nfIv2edfcIUlKh,https://api.spotify.com/v1/audio-analysis/0bRh7pc1nfIv2edfcIUlKh,242373,4,Nelly Furtado Featuring Timbaland|Promiscuous
Cassie,Me & U,"['dance pop', 'hip pop', 'post-teen pop', 'r&b', 'urban contemporary']",0.803,0.454,8,-4.802,0,0.0294,0.352,0.0,0.0655,0.739,99.99,audio_features,7k6IzwMGpxnRghE7YosnXT,spotify:track:7k6IzwMGpxnRghE7YosnXT,https://api.spotify.com/v1/tracks/7k6IzwMGpxnRghE7YosnXT,https://api.spotify.com/v1/audio-analysis/7k6IzwMGpxnRghE7YosnXT,192213,4,Cassie|Me & U
The Pussycat Dolls,Buttons,"['dance pop', 'girl group', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",0.544,0.823,2,-4.318,1,0.32,0.158,0.0,0.268,0.434,210.75,audio_features,3BxWKCI06eQ5Od8TY2JBeA,spotify:track:3BxWKCI06eQ5Od8TY2JBeA,https://api.spotify.com/v1/tracks/3BxWKCI06eQ5Od8TY2JBeA,https://api.spotify.com/v1/audio-analysis/3BxWKCI06eQ5Od8TY2JBeA,225560,4,The Pussycat Dolls Featuring Snoop Dogg|Buttons
Yung Joc,It's Goin' Down (feat. Nitti),"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.888,0.577,1,-7.702,0,0.0612,0.0986,0.0,0.131,0.609,84.003,audio_features,05Sgj1Hx03ZXc57gsV1kfX,spotify:track:05Sgj1Hx03ZXc57gsV1kfX,https://api.spotify.com/v1/tracks/05Sgj1Hx03ZXc57gsV1kfX,https://api.spotify.com/v1/audio-analysis/05Sgj1Hx03ZXc57gsV1kfX,241840,4,Yung Joc|It's Goin' Down
Shakira,Hips Don't Lie - Live Version,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",0.603,0.984,10,-3.389,0,0.0956,0.053,0.000296,0.767,0.273,99.969,audio_features,1wa0pdphTi9qtdWE1Uy71a,spotify:track:1wa0pdphTi9qtdWE1Uy71a,https://api.spotify.com/v1/tracks/1wa0pdphTi9qtdWE1Uy71a,https://api.spotify.com/v1/audio-analysis/1wa0pdphTi9qtdWE1Uy71a,414293,4,Shakira Featuring Wyclef Jean|Hips Don't Lie
Chamillionaire,Ridin' - Chopped & Screwed,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.736,0.895,6,-4.203,0,0.116,0.236,1.57e-05,0.317,0.663,127.575,audio_features,5pdsFN2uxDIp1nq54LWxyJ,spotify:track:5pdsFN2uxDIp1nq54LWxyJ,https://api.spotify.com/v1/tracks/5pdsFN2uxDIp1nq54LWxyJ,https://api.spotify.com/v1/audio-analysis/5pdsFN2uxDIp1nq54LWxyJ,290693,4,Chamillionaire Featuring Krayzie Bone|Ridin'
Daniel Powter,Bad Day,"['canadian pop', 'neo mellow', 'pop rock']",0.579,0.813,3,-3.249,1,0.0316,0.473,0.00412,0.124,0.552,140.086,audio_features,6hhCUPTnZw82aQ0O5OUCJj,spotify:track:6hhCUPTnZw82aQ0O5OUCJj,https://api.spotify.com/v1/tracks/6hhCUPTnZw82aQ0O5OUCJj,https://api.spotify.com/v1/audio-analysis/6hhCUPTnZw82aQ0O5OUCJj,235160,4,Daniel Powter|Bad Day
Sean Paul,Temperature,"['dance pop', 'dancehall', 'pop', 'pop rap']",0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.822,125.04,audio_features,0k2GOhqsrxDTAbFFSdNJjT,spotify:track:0k2GOhqsrxDTAbFFSdNJjT,https://api.spotify.com/v1/tracks/0k2GOhqsrxDTAbFFSdNJjT,https://api.spotify.com/v1/audio-analysis/0k2GOhqsrxDTAbFFSdNJjT,218573,4,Sean Paul|Temperature
Mariah Carey,We Belong Together,"['dance pop', 'pop', 'r&b', 'urban contemporary']",0.838,0.469,0,-7.992,1,0.0835,0.0358,0.0,0.0928,0.778,139.975,audio_features,3LmvfNUQtglbTrydsdIqFU,spotify:track:3LmvfNUQtglbTrydsdIqFU,https://api.spotify.com/v1/tracks/3LmvfNUQtglbTrydsdIqFU,https://api.spotify.com/v1/audio-analysis/3LmvfNUQtglbTrydsdIqFU,201400,4,Mariah Carey|We Belong Together
The Pussycat Dolls,Don't Cha,"['dance pop', 'girl group', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",0.879,0.643,1,-3.709,1,0.0888,0.00603,1.42e-06,0.0992,0.582,120.012,audio_features,1gZ7i4qxXkHZb1r6eioaAP,spotify:track:1gZ7i4qxXkHZb1r6eioaAP,https://api.spotify.com/v1/tracks/1gZ7i4qxXkHZb1r6eioaAP,https://api.spotify.com/v1/audio-analysis/1gZ7i4qxXkHZb1r6eioaAP,272080,4,The Pussycat Dolls Featuring Busta Rhymes|Don't Cha
Bow Wow,Let Me Hold You,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",0.815,0.662,6,-8.244,1,0.199,0.0915,0.000409,0.0898,0.611,151.518,audio_features,1oNToERLIN71YCPLbRIQGQ,spotify:track:1oNToERLIN71YCPLbRIQGQ,https://api.spotify.com/v1/tracks/1oNToERLIN71YCPLbRIQGQ,https://api.spotify.com/v1/audio-analysis/1oNToERLIN71YCPLbRIQGQ,248493,4,Bow Wow Featuring Omarion|Let Me Hold You
Lifehouse,You And Me - Live In Portland,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']",0.259,0.694,6,-5.785,1,0.0368,0.203,0.000361,0.644,0.322,70.93,audio_features,3ABattReoM901RJlQy44gG,spotify:track:3ABattReoM901RJlQy44gG,https://api.spotify.com/v1/tracks/3ABattReoM901RJlQy44gG,https://api.spotify.com/v1/audio-analysis/3ABattReoM901RJlQy44gG,209547,4,Lifehouse|You And Me
Missy Elliott,Lose Control (feat. Ciara & Fat Man Scoop),"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",0.904,0.813,4,-7.105,0,0.121,0.0311,0.00697,0.0471,0.81,125.461,audio_features,0UaMYEvWZi0ZqiDOoHU3YI,spotify:track:0UaMYEvWZi0ZqiDOoHU3YI,https://api.spotify.com/v1/tracks/0UaMYEvWZi0ZqiDOoHU3YI,https://api.spotify.com/v1/audio-analysis/0UaMYEvWZi0ZqiDOoHU3YI,226864,4,Missy Elliott Featuring Ciara & Fat Man Scoop|Lose Control
Gwen Stefani,Hollaback Girl,"['dance pop', 'europop', 'hip pop', 'pop', 'pop rock', 'post-teen pop', 'r&b', 'urban contemporary']",0.912,0.91,10,-2.114,0,0.104,0.391,0.0,0.0251,0.889,110.051,audio_features,0LzrhCZFXW94Y8nwtTuRlw,spotify:track:0LzrhCZFXW94Y8nwtTuRlw,https://api.spotify.com/v1/tracks/0LzrhCZFXW94Y8nwtTuRlw,https://api.spotify.com/v1/audio-analysis/0LzrhCZFXW94Y8nwtTuRlw,199853,4,Gwen Stefani|Hollaback Girl
The Black Eyed Peas,Don't Phunk With My Heart,"['dance pop', 'pop', 'pop rap']",0.691,0.929,5,-2.73,0,0.0645,0.00877,0.0,0.472,0.574,130.899,audio_features,4MtDnnAJ1AtWit10FRmZdW,spotify:track:4MtDnnAJ1AtWit10FRmZdW,https://api.spotify.com/v1/tracks/4MtDnnAJ1AtWit10FRmZdW,https://api.spotify.com/v1/audio-analysis/4MtDnnAJ1AtWit10FRmZdW,239773,4,The Black Eyed Peas|Don't Phunk With My Heart
50 Cent,Just A Lil Bit,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",0.702,0.63,10,-8.769,0,0.333,0.0328,0.00476,0.327,0.521,96.792,audio_features,3yy24Q88KpFzeUtNXreuW1,spotify:track:3yy24Q88KpFzeUtNXreuW1,https://api.spotify.com/v1/tracks/3yy24Q88KpFzeUtNXreuW1,https://api.spotify.com/v1/audio-analysis/3yy24Q88KpFzeUtNXreuW1,237707,4,50 Cent|Just A Lil Bit
Ciara,Oh,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']",0.8,0.496,7,-7.135,1,0.0506,0.000298,0.0,0.0697,0.357,128.29,audio_features,7i7UIbm5E0DD7aSOYvwp2v,spotify:track:7i7UIbm5E0DD7aSOYvwp2v,https://api.spotify.com/v1/tracks/7i7UIbm5E0DD7aSOYvwp2v,https://api.spotify.com/v1/audio-analysis/7i7UIbm5E0DD7aSOYvwp2v,256347,4,Ciara Featuring Ludacris|Oh
Juvenile,Slow Motion,"['bounce', 'crunk', 'deep southern trap', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'new orleans rap', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.711,0.738,0,-4.648,0,0.32,0.46,0.0,0.0613,0.912,172.99,audio_features,3qKrfQg1d63uUQKupyav4l,spotify:track:3qKrfQg1d63uUQKupyav4l,https://api.spotify.com/v1/tracks/3qKrfQg1d63uUQKupyav4l,https://api.spotify.com/v1/audio-analysis/3qKrfQg1d63uUQKupyav4l,248507,4,Juvenile Featuring Soulja Slim|Slow Motion
Kevin Lyttle,Turn Me On,['soca'],0.677,0.682,9,-6.879,1,0.0361,0.0405,0.0,0.0351,0.875,106.279,audio_features,0BBOLOV5JntPL3341swIre,spotify:track:0BBOLOV5JntPL3341swIre,https://api.spotify.com/v1/tracks/0BBOLOV5JntPL3341swIre,https://api.spotify.com/v1/audio-analysis/0BBOLOV5JntPL3341swIre,192107,4,Kevin Lyttle Featuring Spragga Benz|Turn Me On
Christina Milian,Dip It Low - Feat. Fabolous,"['dance pop', 'europop', 'hip pop', 'r&b', 'urban contemporary']",0.752,0.742,11,-4.261,0,0.119,0.00982,2.02e-05,0.0808,0.572,169.113,audio_features,4lC9YAe6ZicEtxz6HQZFd5,spotify:track:4lC9YAe6ZicEtxz6HQZFd5,https://api.spotify.com/v1/tracks/4lC9YAe6ZicEtxz6HQZFd5,https://api.spotify.com/v1/audio-analysis/4lC9YAe6ZicEtxz6HQZFd5,218640,4,Christina Milian|Dip It Low
